Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2010,0000015714,3,          ,                              ,                         ,  ,09,0000447421,0,BLOOMFIELD ST BK                                                      ,BLOOMFIELD               ,IN                    ,0001097511,UNIVERSAL BANCORP             ,BLOOMFIELD               ,IN,UNITED STATES                           ,0000064543,0000000000,18
2010,0000015731,3,          ,                              ,                         ,  ,13,0000102384,0,SECURITY BK                                                           ,WHITESBORO               ,TX                    ,0002851608,FIRST GRAYSON BSHRS ESOT      ,MCGREGOR                 ,TX,UNITED STATES                           ,0000435666,0000000000,48
2010,0000015738,3,          ,                              ,                         ,  ,11,0000069508,0,SECURITY ST BK                                                        ,WAVERLY                  ,IA                    ,0001204355,FAYETTE BC                    ,MARION                   ,IA,UNITED STATES                           ,0000306140,0000000000,19
2010,0000015752,3,          ,                              ,                         ,  ,09,0000521940,0,FIRST ST BK                                                           ,MENDOTA                  ,IL                    ,0001139345,TRI-CTY FNCL GRP              ,MENDOTA                  ,IL,UNITED STATES                           ,0000887340,0000000000,17
2010,0000015792,3,          ,                              ,                         ,  ,11,0000044553,0,PEOPLES BK OF MONITEAU CTY                                            ,JAMESTOWN                ,MO                    ,0003300260,JAMESTOWN BSHRS               ,JAMESTOWN                ,MO,UNITED STATES                           ,0000915056,0000000000,29
2010,0000015799,3,          ,                              ,                         ,  ,09,0000217554,0,PREMIER CMNTY BK                                                      ,MARION                   ,WI                    ,0001210749,MSB BC                        ,MARION                   ,WI,UNITED STATES                           ,0000597546,0000000000,55
2010,0000015804,3,          ,                              ,                         ,  ,11,0000107710,0,FIRST ST BK OF WABASHA                                                ,WABASHA                  ,MN                    ,0001128983,WABASHA HC                    ,WABASHA                  ,MN,UNITED STATES                           ,0000835958,0000000000,27
2010,0000015808,3,          ,                              ,                         ,  ,11,0000291407,0,IOWA ST BK                                                            ,DES MOINES               ,IA                    ,0001139792,IOWA ST BHC                   ,DES MOINES               ,IA,UNITED STATES                           ,0000662949,0000000000,19
2010,0000015809,3,          ,                              ,                         ,  ,13,0000615206,0,SECURITY ST B&TC                                                      ,FREDERICKSBURG           ,TX                    ,0001107308,SECURITY HC                   ,FREDERICKSBURG           ,TX,UNITED STATES                           ,0000247355,0000000000,48
2010,0000015813,3,          ,                              ,                         ,  ,05,0000083212,0,BANK OF EARLY                                                         ,BLAKELY                  ,GA                    ,0002037569,ONE S FNCL                    ,BLAKELY                  ,GA,UNITED STATES                           ,0001015832,0000000000,13
2010,0000015815,3,          ,                              ,                         ,  ,09,0001640495,0,CENTRAL B&TC                                                          ,LEXINGTON                ,KY                    ,0002158156,CENTRAL BSHRS                 ,LEXINGTON                ,KY,UNITED STATES                           ,0001007015,0000000000,21
2010,0000015851,3,          ,                              ,                         ,  ,11,0000087108,0,SECURITY ST BK                                                        ,INDEPENDENCE             ,IA                    ,0001206201,INDEPENDENCE BSHRS            ,INDEPENDENCE             ,IA,UNITED STATES                           ,0000924348,0000000000,19
2010,0000015855,3,          ,                              ,                         ,  ,09,0000063143,0,FARMER CITY ST BK                                                     ,FARMER CITY              ,IL                    ,0001200188,PREMIER BC IL                 ,FARMER CITY              ,IL,UNITED STATES                           ,0000977036,0000000000,17
2010,0000015868,3,          ,                              ,                         ,  ,09,0000184370,0,COMMUNITY ST BK                                                       ,SAINT CHARLES            ,MI                    ,0001426876,COMMUNITY BC                  ,SAINT CHARLES            ,MI,UNITED STATES                           ,0000626941,0000000000,26
2010,0000015879,3,          ,                              ,                         ,  ,13,0000089401,0,JOURDANTON ST BK                                                      ,JOURDANTON               ,TX                    ,0003916803,JOURDANTON BSHRS              ,JOURDANTON               ,TX,UNITED STATES                           ,0000602150,0000000000,48
2010,0000015887,3,          ,                              ,                         ,  ,09,0000107948,0,MARATHON ST BK                                                        ,MARATHON                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000595449,0000000000,55
2010,0000015912,3,          ,                              ,                         ,  ,02,0000732428,0,SAVINGS BK OF DANBURY                                                 ,DANBURY                  ,CT                    ,0000000000,                              ,                         ,  ,                                        ,0000626101,0000000000,09
2010,0000015926,3,          ,                              ,                         ,  ,05,0000114048,0,FIRST CITIZENS BK                                                     ,GLENNVILLE               ,GA                    ,0003813443,CITIZENS INV LLC              ,SAVANNAH                 ,GA,UNITED STATES                           ,0000376433,0000000000,13
2010,0000015932,3,          ,                              ,                         ,  ,05,0000313145,0,CITIZENS BK                                                           ,OLANTA                   ,SC                    ,0001357121,CITIZENS BSHRS CORP           ,OLANTA                   ,SC,UNITED STATES                           ,0000898627,0000000000,45
2010,0000015934,3,          ,                              ,                         ,  ,05,0000294545,0,CITIZENS BK                                                           ,NASHVILLE                ,GA                    ,0001134050,NASHVILLE HC                  ,NASHVILLE                ,GA,UNITED STATES                           ,0000809539,0000000000,13
2010,0000015953,3,          ,                              ,                         ,  ,13,0000494615,0,GUARANTY B&TC                                                         ,BELZONI                  ,MS                    ,0001096952,GUARANTY CAPITAL CORP         ,BELZONI                  ,MS,UNITED STATES                           ,0000084541,0000000000,28
2010,0000015966,3,          ,                              ,                         ,  ,02,0000401260,0,FULTON SAVINGS BANK                                                   ,FULTON                   ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000900502,0000000000,36
2010,0000015969,3,          ,                              ,                         ,  ,02,0000231149,0,RONDOUT SVG BK                                                        ,KINGSTON                 ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000425108,0000000000,36
2010,0000015970,3,          ,                              ,                         ,  ,02,0000704873,0,ULSTER SVG BK                                                         ,KINGSTON                 ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000301800,0000000000,36
2010,0000015975,3,          ,                              ,                         ,  ,02,0000591241,0,ONEIDA SVG BK                                                         ,ONEIDA                   ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000723710,0000000000,36
2010,0000015977,3,          ,                              ,                         ,  ,02,0000370776,0,PATHFINDER BK                                                         ,OSWEGO                   ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000729310,0000000000,36
2010,0000015995,3,          ,                              ,                         ,  ,02,0000942838,0,PUTNAM CTY SVG BK                                                     ,BREWSTER                 ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000024006,0000000000,36
2010,0000016022,3,          ,                              ,                         ,  ,02,0040150052,0,NEW YORK CMNTY BK                                                     ,FLUSHING                 ,NY                    ,0002132932,NEW YORK CMNTY BC             ,WESTBURY                 ,NY,UNITED STATES                           ,0000694904,0000000000,36
2010,0000016026,3,          ,                              ,                         ,  ,02,0004386684,0,RIDGEWOOD SVG BK                                                      ,RIDGEWOOD                ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000859712,0000000000,36
2010,0000016032,3,          ,                              ,                         ,  ,02,0000489234,0,RHINEBECK SVG BK                                                      ,RHINEBECK                ,NY                    ,0003271230,RHINEBECK BC MHC              ,POUGHKEEPSIE             ,NY,UNITED STATES                           ,0000195111,0000000000,36
2010,0000016039,3,          ,                              ,                         ,  ,02,0000177474,0,SAWYER SVG BK                                                         ,SAUGERTIES               ,NY                    ,0000000000,                              ,                         ,  ,                                        ,0000605610,0000000000,36
2010,0000016068,3,          ,                              ,                         ,  ,02,0007291269,0,APPLE BK FOR SVG                                                      ,MANHASSET                ,NY                    ,0003446412,APPLE FNCL HOLD               ,NEW YORK                 ,NY,UNITED STATES                           ,0000249612,0000000000,36
2010,0000016075,3,          ,                              ,                         ,  ,13,0000222966,0,RAYNE ST B&TC                                                         ,RAYNE                    ,LA                    ,0002227182,FINANCIAL CORP OF LA          ,CROWLEY                  ,LA,UNITED STATES                           ,0000900034,0000000000,22
2010,0000016094,3,          ,                              ,                         ,  ,11,0000040655,0,EXCHANGE ST BK                                                        ,SPRINGVILLE              ,IA                    ,0001203910,COUNTRY BC                    ,CRAWFORDSVILLE           ,IA,UNITED STATES                           ,0000362043,0000000000,19
2010,0000016101,3,          ,                              ,                         ,  ,02,0000369732,0,MILFORD BK                                                            ,MILFORD                  ,CT                    ,0000000000,                              ,                         ,  ,                                        ,0000258306,0000000000,09
2010,0000016107,3,          ,                              ,                         ,  ,11,0000122105,0,BANK STAR OF THE LEADBELT                                             ,PARK HILLS               ,MO                    ,0001097445,BANCSTAR                      ,FESTUS                   ,MO,UNITED STATES                           ,0000862552,0000000000,29
2010,0000016111,3,          ,                              ,                         ,  ,11,0000558991,0,HIGHLAND BK                                                           ,SAINT MICHAEL            ,MN                    ,0001124659,HIGHLAND BSHRS                ,SAINT MICHAEL            ,MN,UNITED STATES                           ,0000764058,0000000000,27
2010,0000016114,3,          ,                              ,                         ,  ,13,0000081070,0,FARMERS ST B&TC                                                       ,CHURCH POINT             ,LA                    ,0003371701,FSB BSHRS                     ,CHURCH POINT             ,LA,UNITED STATES                           ,0000567736,0000000000,22
2010,0000016119,3,          ,                              ,                         ,  ,13,0000163134,0,TRI PARISH BK                                                         ,EUNICE                   ,LA                    ,0001081819,TRI-PARISH BSHRS              ,EUNICE                   ,LA,UNITED STATES                           ,0000483032,0000000000,22
2010,0000016120,3,          ,                              ,                         ,  ,11,0000044751,0,RILEY ST BK                                                           ,RILEY                    ,KS                    ,0001247389,RILEY CTY BSHRS               ,RILEY                    ,KS,UNITED STATES                           ,0000532752,0000000000,20
2010,0000016125,3,          ,                              ,                         ,  ,13,0000192033,0,EASTERN COLORADO BK                                                   ,CHEYENNE WELLS           ,CO                    ,0003189894,WEED INV GROUP                ,CHEYENNE WELLS           ,CO,UNITED STATES                           ,0000775054,0000000000,08
2010,0000016160,3,          ,                              ,                         ,  ,09,0000787352,0,WAUKESHA ST BK                                                        ,WAUKESHA                 ,WI                    ,0000000000,                              ,                         ,  ,                                        ,0000290249,0000000000,55
2010,0000016175,3,          ,                              ,                         ,  ,05,0000569532,0,WEST AL B&TC                                                          ,REFORM                   ,AL                    ,0001085255,WEST AL CAP CORP              ,REFORM                   ,AL,UNITED STATES                           ,0000501132,0000000000,01
2010,0000016177,3,          ,                              ,                         ,  ,11,0000088954,0,FIRST ST BK                                                           ,STUART                   ,IA                    ,0000000000,                              ,                         ,  ,                                        ,0000190947,0000000000,19
2010,0000016179,3,          ,                              ,                         ,  ,09,0000076783,0,MAZON ST BK                                                           ,MAZON                    ,IL                    ,0001130119,FIRST MAZON BC                ,MAZON                    ,IL,UNITED STATES                           ,0000765046,0000000000,17
2010,0000016185,3,          ,                              ,                         ,  ,05,0000053178,0,SAMSON BKG CO                                                         ,SAMSON                   ,AL                    ,0000000000,                              ,                         ,  ,                                        ,0000472531,0000000000,01
2010,0000016187,3,          ,                              ,                         ,  ,11,0000111439,0,CITIZENS ST BK OF FINLEY                                              ,FINLEY                   ,ND                    ,0001127481,CITIZENS BHC                  ,FINLEY                   ,ND,UNITED STATES                           ,0000659453,0000000000,38
2010,0000016191,3,          ,                              ,                         ,  ,14,0001787838,0,STOCKMAN BK OF MT                                                     ,MILES CITY               ,MT                    ,0001126046,STOCKMAN FC                   ,MILES CITY               ,MT,UNITED STATES                           ,0000651859,0000000000,30
2010,0000016207,3,          ,                              ,                         ,  ,11,0000231622,0,FIRST COMMUNITY BK                                                    ,POPLAR BLUFF             ,MO                    ,0001119329,BOOTHEEL BANCORP              ,POPLAR BLUFF             ,MO,UNITED STATES                           ,0000947842,0000000000,29
2010,0000016221,3,          ,                              ,                         ,  ,11,0000163026,0,RELIABANK DAKOTA                                                      ,ESTELLINE                ,SD                    ,0001363980,BIG SIOUX FNCL                ,ESTELLINE                ,SD,UNITED STATES                           ,0000108951,0000000000,46
2010,0000016231,3,          ,                              ,                         ,  ,11,0000110779,0,DAKOTA HERITAGE BK ND                                                 ,HUNTER                   ,ND                    ,0001125674,HUNTER HC                     ,HUNTER                   ,ND,UNITED STATES                           ,0000860352,0000000000,38
2010,0000016239,3,          ,                              ,                         ,  ,13,0000150099,0,ELSA ST B&TC                                                          ,ELSA                     ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000367954,0000000000,48
2010,0000016240,3,          ,                              ,                         ,  ,05,0000261527,0,JASPER BKG CO                                                         ,JASPER                   ,GA                    ,0001132766,JBC BSHRS                     ,JASPER                   ,GA,UNITED STATES                           ,0000104430,0000000000,13
2010,0000016249,3,          ,                              ,                         ,  ,09,0000296393,0,DEVON BK                                                              ,CHICAGO                  ,IL                    ,0001131602,DEVON BC                      ,CHICAGO                  ,IL,UNITED STATES                           ,0000347639,0000000000,17
2010,0000016278,3,          ,                              ,                         ,  ,13,0000112049,0,LINDALE ST BK                                                         ,LINDALE                  ,TX                    ,0001138423,OVERTON FC                    ,OVERTON                  ,TX,UNITED STATES                           ,0000568751,0000000000,48
2010,0000016288,3,          ,                              ,                         ,  ,05,0000096353,0,SOUTHERN BK                                                           ,SARDIS                   ,GA                    ,0001141816,SARDIS BSHRS                  ,SARDIS                   ,GA,UNITED STATES                           ,0000307334,0000000000,13
2010,0000016308,3,          ,                              ,                         ,  ,13,0000097033,0,MAINLAND BK                                                           ,TEXAS CITY               ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000539667,0000000000,48
2010,0000016332,3,          ,                              ,                         ,  ,09,0000221068,0,FIRST ST BK                                                           ,MONTICELLO               ,IL                    ,0002310217,FIRST ST BC MONTICELLO ESOP   ,MONTICELLO               ,IL,UNITED STATES                           ,0000899642,0000000000,17
2010,0000016334,3,          ,                              ,                         ,  ,13,0000091738,0,FIRST ST BK                                                           ,ODEM                     ,TX                    ,0002215415,ODEM BSHRS                    ,ODEM                     ,TX,UNITED STATES                           ,0000776369,0000000000,48
2010,0000016375,3,          ,                              ,                         ,  ,09,0000439787,0,HOMESTAR BK & FS                                                      ,MANTENO                  ,IL                    ,0001209088,HOMESTAR FNCL GRP             ,MANTENO                  ,IL,UNITED STATES                           ,0000300036,0000000000,17
2010,0000016386,3,          ,                              ,                         ,  ,05,0000063669,0,BRANTLEY B&TC                                                         ,BRANTLEY                 ,AL                    ,0001084025,BRANTLEY BC                   ,BRANTLEY                 ,AL,UNITED STATES                           ,0000411231,0000000000,01
2010,0000016389,3,          ,                              ,                         ,  ,05,0000495066,0,BANK OF TRAVELERS REST                                                ,TRAVELERS REST           ,SC                    ,0002730383,TRAVELERS REST BSHRS          ,TRAVELERS REST           ,SC,UNITED STATES                           ,0000589523,0000000000,45
2010,0000016396,3,          ,                              ,                         ,  ,05,0000075522,0,LAFAYETTE ST BK                                                       ,MAYO                     ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000535931,0000000000,12
2010,0000016400,3,          ,                              ,                         ,  ,09,0000582467,0,GRABILL BK                                                            ,GRABILL                  ,IN                    ,0002734064,INDEPENDENT ALLI BK           ,FORT WAYNE               ,IN,UNITED STATES                           ,0000435349,0000000000,18
2010,0000016402,3,          ,                              ,                         ,  ,11,0000336489,0,BENNINGTON ST BK                                                      ,SALINA                   ,KS                    ,0001051906,BERCO                         ,SALINA                   ,KS,UNITED STATES                           ,0001016259,0000000000,20
2010,0000016410,3,          ,                              ,                         ,  ,11,0000066390,0,ANDOVER ST BK                                                         ,ANDOVER                  ,KS                    ,0001063048,ANDOVER FC                    ,ANDOVER                  ,KS,UNITED STATES                           ,0000225054,0000000000,20
2010,0000016417,3,          ,                              ,                         ,  ,13,0000118285,0,CITIZENS B&TC                                                         ,COVINGTON                ,LA                    ,0000000000,                              ,                         ,  ,                                        ,0000384830,0000000000,22
2010,0000016431,3,          ,                              ,                         ,  ,05,0000319919,0,FRONTIER BK                                                           ,LA GRANGE                ,GA                    ,0002600730,FRONTIER NAT CORP             ,CHELSEA                  ,AL,UNITED STATES                           ,0000255136,0000000000,13
2010,0000016438,3,          ,                              ,                         ,  ,11,0000099893,0,CITY ST BK                                                            ,CENTRAL CITY             ,IA                    ,0003867464,CITY ST BC                    ,CENTRAL CITY             ,IA,UNITED STATES                           ,0000893640,0000000000,19
2010,0000016442,3,          ,                              ,                         ,  ,05,0000227422,0,CITIZENS BK OF FL                                                     ,OVIEDO                   ,FL                    ,0002958347,CITIZENS BC OF OVIEDO         ,OVIEDO                   ,FL,UNITED STATES                           ,0000131034,0000000000,12
2010,0000016448,3,          ,                              ,                         ,  ,11,0000064172,0,SECURITY ST BK                                                        ,ALEXANDRIA               ,SD                    ,0000000000,                              ,                         ,  ,                                        ,0000270652,0000000000,46
2010,0000016450,3,          ,                              ,                         ,  ,09,0003779553,0,BUSEY BK                                                              ,CHAMPAIGN                ,IL                    ,0001203602,FIRST BUSEY CORP              ,CHAMPAIGN                ,IL,UNITED STATES                           ,0000416245,0000000000,17
2010,0000016453,3,          ,                              ,                         ,  ,05,0000067963,0,WHITESVILLE ST BK                                                     ,WHITESVILLE              ,WV                    ,0001135842,BIG COAL RIVER BC             ,WHITESVILLE              ,WV,UNITED STATES                           ,0000732637,0000000000,54
2010,0000016470,3,          ,                              ,                         ,  ,13,0000682301,0,JEFFERSON BK                                                          ,SAN ANTONIO              ,TX                    ,0001109290,JEFFERSON BSHRS               ,SAN ANTONIO              ,TX,UNITED STATES                           ,0000045560,0000000000,48
2010,0000016483,3,          ,                              ,                         ,  ,09,0000069395,0,POPLAR GROVE ST BK                                                    ,POPLAR GROVE             ,IL                    ,0000000000,                              ,                         ,  ,                                        ,0000808448,0000000000,17
2010,0000016488,3,          ,                              ,                         ,  ,09,0000315244,0,FIRST CMRL BK                                                         ,CHICAGO                  ,IL                    ,0001204627,METROPOLITAN BK GRP           ,CHICAGO                  ,IL,UNITED STATES                           ,0000048730,0000000000,17
2010,0000016511,3,          ,                              ,                         ,  ,13,0000121695,0,TRI ST BK OF MEMPHIS                                                  ,MEMPHIS                  ,TN                    ,0000000000,                              ,                         ,  ,                                        ,0000515054,0000000000,47
2010,0000016539,3,          ,                              ,                         ,  ,13,0000324146,0,METAIRIE B&TC                                                         ,METAIRIE                 ,LA                    ,0002699583,ALBERT J ORTTE FAM LP         ,METAIRIE                 ,LA,UNITED STATES                           ,0000055336,0000000000,22
2010,0000016546,3,          ,                              ,                         ,  ,13,0000503695,0,JEFF DAVIS B&TC                                                       ,JENNINGS                 ,LA                    ,0001833997,JEFF DAVIS BSHRS              ,JENNINGS                 ,LA,UNITED STATES                           ,0000980531,0000000000,22
2010,0000016579,3,          ,                              ,                         ,  ,05,0000433938,0,FIRST GUARANTY B&TC JACKSONVIL                                        ,JACKSONVILLE             ,FL                    ,0000000000,                              ,                         ,  ,                                        ,0000895831,0000000000,12
2010,0000016584,3,          ,                              ,                         ,  ,05,0000041428,0,CARVER ST BK                                                          ,SAVANNAH                 ,GA                    ,0003190023,CARVER FC                     ,SAVANNAH                 ,GA,UNITED STATES                           ,0000370833,0000000000,13
2010,0000016601,3,          ,                              ,                         ,  ,11,0000099083,0,BANK NORTHWEST                                                        ,HAMILTON                 ,MO                    ,0001870022,CALDWELL CTY BSHRS            ,HAMILTON                 ,MO,UNITED STATES                           ,0000645157,0000000000,29
2010,0000016606,3,          ,                              ,                         ,  ,09,0002381549,0,STANDARD B&TC                                                         ,HICKORY HILLS            ,IL                    ,0001245590,STANDARD BSHRS                ,HICKORY HILLS            ,IL,UNITED STATES                           ,0000019730,0000000000,17
2010,0000016620,3,          ,                              ,                         ,  ,05,0000173831,0,UNION BK                                                              ,MIDDLEBOURNE             ,WV                    ,0002687580,HOMETOWN BSHRS                ,MIDDLEBOURNE             ,WV,UNITED STATES                           ,0000667029,0000000000,54
2010,0000016629,3,          ,                              ,                         ,  ,11,0000147127,0,ESB FNCL                                                              ,EMPORIA                  ,KS                    ,0001051670,NAMYAW CORP                   ,EMPORIA                  ,KS,UNITED STATES                           ,0000918954,0000000000,20
2010,0000016631,3,          ,                              ,                         ,  ,13,0000110557,0,SECURITY ST BK                                                        ,LITTLEFIELD              ,TX                    ,0002409924,XIT BSHRS                     ,LITTLEFIELD              ,TX,UNITED STATES                           ,0000569253,0000000000,48
2010,0000016635,3,          ,                              ,                         ,  ,11,0000054717,0,EQUITY BK                                                             ,MINNETONKA               ,MN                    ,0002967358,EQUITY BHC                    ,MINNETONKA               ,MN,UNITED STATES                           ,0000310754,0000000000,27
2010,0000016636,3,          ,                              ,                         ,  ,02,0000810016,0,TORRINGTON SVG BK                                                     ,TORRINGTON               ,CT                    ,0000000000,                              ,                         ,  ,                                        ,0000065205,0000000000,09
2010,0000016641,3,          ,                              ,                         ,  ,09,0000229977,0,CITIZENS CMNTY BK IL                                                  ,BERWYN                   ,IL                    ,0001204627,METROPOLITAN BK GRP           ,CHICAGO                  ,IL,UNITED STATES                           ,0000383534,0000000000,17
2010,0000016650,3,          ,                              ,                         ,  ,09,0000307175,0,MARKLEBANK                                                            ,MARKLE                   ,IN                    ,0002734064,INDEPENDENT ALLI BK           ,FORT WAYNE               ,IN,UNITED STATES                           ,0000158947,0000000000,18
2010,0000016652,3,          ,                              ,                         ,  ,13,0000171085,0,SOUTHWEST BK                                                          ,ODESSA                   ,TX                    ,0000000000,                              ,                         ,  ,                                        ,0000561864,0000000000,48
2010,0000016659,3,          ,                              ,                         ,  ,11,0000391588,0,NORTHEAST BK                                                          ,MINNEAPOLIS              ,MN                    ,0001122422,NORTHEAST SECURITIES CORP     ,MINNEAPOLIS              ,MN,UNITED STATES                           ,0000689357,0000000000,27
2010,0000016666,3,          ,                              ,                         ,  ,09,0000422510,0,ITASCA B&TC                                                           ,ITASCA                   ,IL                    ,0001209695,ITASCA BC                     ,ITASCA                   ,IL,UNITED STATES                           ,0000812436,0000000000,17
2010,0000016667,3,          ,                              ,                         ,  ,09,0000051495,0,WASHINGTON ST BK                                                      ,WASHINGTON               ,IL                    ,0001201804,R&B MGMT CORP                 ,WASHINGTON               ,IL,UNITED STATES                           ,0000480246,0000000000,17
2010,0000016689,3,          ,                              ,                         ,  ,13,0000191154,0,GIBSLAND B&TC                                                         ,GIBSLAND                 ,LA                    ,0001136102,GIBSLAND BSHRS                ,GIBSLAND                 ,LA,UNITED STATES                           ,0000734350,0000000000,22
2010,0000016701,3,          ,                              ,                         ,  ,13,0002404212,0,AMERICAN ST BK                                                        ,LUBBOCK                  ,TX                    ,0001103177,AMERICAN ST FNCL CORP         ,LUBBOCK                  ,TX,UNITED STATES                           ,0000822154,0000000000,48
2010,0000016704,3,          ,                              ,                         ,  ,11,0000122771,0,BANKWEST                                                              ,ROCKFORD                 ,MN                    ,0001134872,BANKWEST FNCL                 ,ROCKFORD                 ,MN,UNITED STATES                           ,0000791353,0000000000,27
2010,0000016715,3,          ,                              ,                         ,  ,13,0000312835,0,SIMMONS FIRST BK JONESBORO                                            ,JONESBORO                ,AR                    ,0001094828,SIMMONS FIRST NAT CORP        ,PINE BLUFF               ,AR,UNITED STATES                           ,0000471749,0000000000,05
2010,0000016723,3,          ,                              ,                         ,  ,05,0000345521,0,CAROLINA B&TC                                                         ,LAMAR                    ,SC                    ,0001076525,FIRST CAROLINA BSHRS CORP     ,DARLINGTON               ,SC,UNITED STATES                           ,0000355120,0000000000,45
2010,0000016733,3,          ,                              ,                         ,  ,11,0000266094,0,NORTH STAR BK                                                         ,ROSEVILLE                ,MN                    ,0000000000,                              ,                         ,  ,                                        ,0000750051,0000000000,27
2010,0000016748,3,          ,                              ,                         ,  ,05,0000293701,0,FIRST CITY BK OF FL                                                   ,FORT WALTON BEACH        ,FL                    ,0001246382,FLORIDA FIRST CITY BK         ,FORT WALTON BEACH        ,FL,UNITED STATES                           ,0000695134,0000000000,12
2010,0000016753,3,          ,                              ,                         ,  ,13,0000328410,0,CITIZENS ST BK                                                        ,SOMERVILLE               ,TX                    ,0002100089,CSB BSHRS                     ,SOMERVILLE               ,TX,UNITED STATES                           ,0000261360,0000000000,48
2010,0000016757,3,          ,                              ,                         ,  ,09,0000250939,0,CAMPBELL FETTER BK                                                    ,KENDALLVILLE             ,IN                    ,0001203901,C&F BSHRS CORP                ,KENDALLVILLE             ,IN,UNITED STATES                           ,0000398248,0000000000,18
2010,0000016780,3,          ,                              ,                         ,  ,05,0000178930,0,CITIZENS B&TC                                                         ,EASTMAN                  ,GA                    ,0001129805,CITIZENS CORP                 ,EASTMAN                  ,GA,UNITED STATES                           ,0000364131,0000000000,13
2010,0000016799,3,          ,                              ,                         ,  ,05,0001944655,0,NEWBRIDGE BK                                                          ,LEXINGTON                ,NC                    ,0001076002,NEWBRIDGE BC                  ,GREENSBORO               ,NC,UNITED STATES                           ,0000617024,0000000000,37
2010,0000016803,3,          ,                              ,                         ,  ,11,0000418034,0,CAPITAL CITY BK                                                       ,TOPEKA                   ,KS                    ,0001055427,CAPITAL CITY BSHRS            ,TOPEKA                   ,KS,UNITED STATES                           ,0000348551,0000000000,20
2010,0000016810,3,          ,                              ,                         ,  ,11,0000433427,0,FARMERS & MRCH BK                                                     ,MILFORD                  ,NE                    ,0001416831,COUNTRY BSHRS                 ,MILFORD                  ,NE,UNITED STATES                           ,0000455552,0000000000,31
2010,0000016817,3,          ,                              ,                         ,  ,13,0000283771,0,CITIZENS BK                                                           ,KILGORE                  ,TX                    ,0001427556,EAST TX FC                    ,KILGORE                  ,TX,UNITED STATES                           ,0000744854,0000000000,48
2010,0000016820,3,          ,                              ,                         ,  ,02,0000353099,0,BANK OF GLEN BURNIE                                                   ,GLEN BURNIE              ,MD                    ,0002001328,GLEN BURNIE BC                ,GLEN BURNIE              ,MD,UNITED STATES                           ,0000628123,0000000000,24
2010,0000016825,3,          ,                              ,                         ,  ,05,0000195723,0,SUNMARK CMNTY BK                                                      ,HAWKINSVILLE             ,GA                    ,0001143566,SUNMARK BSHRS                 ,HAWKINSVILLE             ,GA,UNITED STATES                           ,0000100236,0000000000,13
2010,0000016835,3,          ,                              ,                         ,  ,13,0008845088,0,PROSPERITY BK                                                         ,EL CAMPO                 ,TX                    ,0001109599,PROSPERITY BSHRS              ,HOUSTON                  ,TX,UNITED STATES                           ,0000664756,0000000000,48
2010,0000016840,3,          ,                              ,                         ,  ,09,0000080027,0,RIVER FALLS ST BK                                                     ,RIVER FALLS              ,WI                    ,0002519805,RIVER FALLS BSHRS             ,RIVER FALLS              ,WI,UNITED STATES                           ,0000955753,0000000000,55
2010,0000016849,3,          ,                              ,                         ,  ,13,0000602442,0,FIRST ARKANSAS B&T                                                    ,JACKSONVILLE             ,AR                    ,0001096550,FIRST ARKANSAS BSHRS          ,JACKSONVILLE             ,AR,UNITED STATES                           ,0000466240,0000000000,05
2010,0000016858,3,          ,                              ,                         ,  ,05,0000427057,0,FIRST AMER B&TC                                                       ,ATHENS                   ,GA                    ,0001138188,FIRST AMER BC                 ,ATHENS                   ,GA,UNITED STATES                           ,0000921039,0000000000,13
2010,0000016863,3,          ,                              ,                         ,  ,11,0000308459,0,CITIZENS INDEPENDENT BK                                               ,SAINT LOUIS PARK         ,MN                    ,0001129029,BAKKEN SECURITIES             ,SAINT LOUIS PARK         ,MN,UNITED STATES                           ,0000825753,0000000000,27
2010,0000016889,3,          ,                              ,                         ,  ,05,0007984141,0,UNITED CMNTY BK                                                       ,BLAIRSVILLE              ,GA                    ,0001249347,UNITED CMNTY BK               ,BLAIRSVILLE              ,GA,UNITED STATES                           ,0001017939,0000000000,13
2010,0000016895,3,          ,                              ,                         ,  ,13,0000114044,0,FIRST ST BK                                                           ,BEDIAS                   ,TX                    ,0003069482,BEDIAS FC                     ,BEDIAS                   ,TX,UNITED STATES                           ,0000088352,0000000000,48
2010,0000016897,3,          ,                              ,                         ,  ,05,0000290422,0,F&M BK                                                                ,WASHINGTON               ,GA                    ,0001137015,WASHINGTON/WILKES HC          ,WASHINGTON               ,GA,UNITED STATES                           ,0000510330,0000000000,13
