Activity Year,Respondent ID,Agency Code,Parent Respondent ID,Parent Name (Panel),Parent City (Panel),Parent State (Panel),Region,Assets,Other Lender Code,Respondent Name (Panel),Respondent City (Panel),Respondent State (Panel),Top Holder RSSD ID,Top Holder Name,Top Holder City,Top Holder State,Top Holder Country,Respondent RSSD ID,Parent RSSD ID,Respondent FIPS State Number
2013,0000004042,3,          ,                              ,                         ,  ,13,0000495074,0,LEGACY BK                                                             ,HINTON                   ,OK                    ,0001054091,MIDSTATE BC                   ,OKLAHOMA CITY            ,OK,UNITED STATES                           ,0000320052,0000000000,40
2013,0000004048,3,          ,                              ,                         ,  ,13,0000988419,0,SPIRITBANK                                                            ,TULSA                    ,OK                    ,0001062135,SPIRIT BC                     ,BRISTOW                  ,OK,UNITED STATES                           ,0000142955,0000000000,40
2013,0000004049,3,          ,                              ,                         ,  ,13,0000154074,0,FIRST ENT BK                                                          ,OKLAHOMA CITY            ,OK                    ,0000000000,                              ,                         ,  ,                                        ,0000315656,0000000000,40
2013,0000004160,3,          ,                              ,                         ,  ,13,0000188771,0,REGENT BK                                                             ,NOWATA                   ,OK                    ,0003632000,REGENT CAP CORP               ,NOWATA                   ,OK,UNITED STATES                           ,0000309655,0000000000,40
2013,0000004187,3,          ,                              ,                         ,  ,13,0000180751,0,MCCLAIN BK                                                            ,PURCELL                  ,OK                    ,0001060485,MCCLAIN CTY BC                ,PURCELL                  ,OK,UNITED STATES                           ,0000648251,0000000000,40
2013,0000004198,3,          ,                              ,                         ,  ,13,0000120275,0,BANK OF THE WICHITAS                                                  ,SNYDER                   ,OK                    ,0000000000,                              ,                         ,  ,                                        ,0000254652,0000000000,40
2013,0000004219,3,          ,                              ,                         ,  ,13,0000270234,0,FIRST B&TC                                                            ,WAGONER                  ,OK                    ,0001050851,FIRST WAGONER CORP            ,WAGONER                  ,OK,UNITED STATES                           ,0000351850,0000000000,40
2013,0000004235,3,          ,                              ,                         ,  ,13,0000176695,0,YNB                                                                   ,YUKON                    ,OK                    ,0001062975,INTERNATIONAL BSHRS OF OK     ,YUKON                    ,OK,UNITED STATES                           ,0000953852,0000000000,40
2013,0000004239,3,          ,                              ,                         ,  ,13,0002236657,0,FIRST UNITED B&TC                                                     ,DURANT                   ,OK                    ,0001058398,DURANT BC                     ,DURANT                   ,OK,UNITED STATES                           ,0000509950,0000000000,40
2013,0000004516,3,          ,                              ,                         ,  ,11,0000093516,0,FIRST BK                                                              ,WEST DES MOINES          ,IA                    ,0001208568,FNB HOLD CO                   ,WEST DES MOINES          ,IA,UNITED STATES                           ,0000378549,0000000000,19
2013,0000004526,3,          ,                              ,                         ,  ,11,0000135284,0,PONY EXPRESS BK                                                       ,BRAYMER                  ,MO                    ,0003201086,PAGE BSHRS                    ,LIBERTY                  ,MO,UNITED STATES                           ,0000953843,0000000000,29
2013,0000004533,3,          ,                              ,                         ,  ,11,0000825735,0,CITIZENS B&TC                                                         ,CHILLICOTHE              ,MO                    ,0003299195,YOUNG CORP                    ,CHILLICOTHE              ,MO,UNITED STATES                           ,0000381343,0000000000,29
2013,0000004626,3,          ,                              ,                         ,  ,11,0000080485,0,BANK OF THE PRAIRIE                                                   ,OLATHE                   ,KS                    ,0001058624,PRAIRIE STAR BSHRS            ,OLATHE                   ,KS,UNITED STATES                           ,0001007659,0000000000,20
2013,0000004664,3,          ,                              ,                         ,  ,11,0000088860,0,HOME B&TC                                                             ,EUREKA                   ,KS                    ,0001141722,GREENWOOD CTY FS              ,EUREKA                   ,KS,UNITED STATES                           ,0000840251,0000000000,20
2013,0000004675,3,          ,                              ,                         ,  ,11,0000069543,0,MERIT BK                                                              ,GOFF                     ,KS                    ,0003488289,COMMUNITY BSHRS OF KS         ,OVERLAND PARK            ,KS,UNITED STATES                           ,0000667850,0000000000,20
2013,0000004705,3,          ,                              ,                         ,  ,11,0000800651,0,SECURITY BK OF KANSAS CITY                                            ,KANSAS CITY              ,KS                    ,0001050712,VALLEY VIEW BSHRS             ,OVERLAND PARK            ,KS,UNITED STATES                           ,0001009354,0000000000,20
2013,0000004738,3,          ,                              ,                         ,  ,11,0000153095,0,FIRST BK OF NEWTON                                                    ,NEWTON                   ,KS                    ,0001050776,FIRST NEWTON BSHRS            ,TOPEKA                   ,KS,UNITED STATES                           ,0000332055,0000000000,20
2013,0000004752,3,          ,                              ,                         ,  ,11,0000054096,0,THE FIRST SECURITY BANK                                               ,OVERBROOK                ,KS                    ,0001063776,OVERBROOK BSHRS               ,OVERBROOK                ,KS,UNITED STATES                           ,0000460350,0000000000,20
2013,0000004789,3,          ,                              ,                         ,  ,11,0001518039,0,EMPRISE BK                                                            ,WICHITA                  ,KS                    ,0001135824,EMPRISE FC                    ,WICHITA                  ,KS,UNITED STATES                           ,0000065858,0000000000,20
2013,0000004796,3,          ,                              ,                         ,  ,11,0000054975,0,BANK OF CMRC & TC                                                     ,WELLINGTON               ,KS                    ,0004419301,TRI-COUNTY FC                 ,WELLINGTON               ,KS,UNITED STATES                           ,0000431350,0000000000,20
2013,0000004857,3,          ,                              ,                         ,  ,02,0001315223,0,FIRST UNITED BANK AND TRUST                                           ,OAKLAND                  ,MD                    ,0001132672,FIRST UNITED CORP             ,OAKLAND                  ,MD,UNITED STATES                           ,0000061122,0000000000,24
2013,0000004931,3,          ,                              ,                         ,  ,13,0000306791,0,MOUNTAIN CMRC BK                                                      ,ERWIN                    ,TN                    ,0003416965,MOUNTAIN CMRC BC              ,ERWIN                    ,TN,UNITED STATES                           ,0001016231,0000000000,47
2013,0000004945,3,          ,                              ,                         ,  ,13,0000146022,0,PEOPLES BK OF S                                                       ,LAFOLLETTE               ,TN                    ,0000000000,                              ,                         ,  ,                                        ,0000277736,0000000000,47
2013,0000005019,3,          ,                              ,                         ,  ,09,0000528219,0,SOUTHERN MI B&T                                                       ,COLDWATER                ,MI                    ,0001207824,SOUTHERN MI BC                ,COLDWATER                ,MI,UNITED STATES                           ,0000822042,0000000000,26
2013,0000005033,3,          ,                              ,                         ,  ,09,0000278269,0,DART BK                                                               ,MASON                    ,MI                    ,0003726196,DART FC                       ,MASON                    ,MI,UNITED STATES                           ,0000047247,0000000000,26
2013,0000005095,3,          ,                              ,                         ,  ,11,0000220797,0,STAR BK                                                               ,BERTHA                   ,MN                    ,0001827718,MIDWEST BC                    ,EDEN PRAIRIE             ,MN,UNITED STATES                           ,0000715050,0000000000,27
2013,0000005116,3,          ,                              ,                         ,  ,11,0000077663,0,GRANITE COMMUNITY BANK                                                ,COLD SPRING              ,MN                    ,0001247969,FIRST BSHRS OF COLD SPRING    ,COLD SPRING              ,MN,UNITED STATES                           ,0000311256,0000000000,27
2013,0000005151,3,          ,                              ,                         ,  ,11,0000398820,0,FIRST MN BK                                                           ,MINNETONKA               ,MN                    ,0001127324,MCLEOD BSHRS                  ,SHOREWOOD                ,MN,UNITED STATES                           ,0000075053,0000000000,27
2013,0000005216,3,          ,                              ,                         ,  ,11,0000591125,0,AMERICAN BK NORTH                                                     ,NASHWAUK                 ,MN                    ,0002217503,MESABA BSHRS                  ,GRAND RAPIDS             ,MN,UNITED STATES                           ,0000716655,0000000000,27
2013,0000005229,3,          ,                              ,                         ,  ,11,0000149204,0,FORESIGHT BANK                                                        ,PLAINVIEW                ,MN                    ,0001485800,PLAINVIEW BSHRS               ,PLAINVIEW                ,MN,UNITED STATES                           ,0000755458,0000000000,27
2013,0000005271,3,          ,                              ,                         ,  ,11,0000298103,0,ROUNDBANK                                                             ,WASECA                   ,MN                    ,0001142989,WASECA BSHRS                  ,WASECA                   ,MN,UNITED STATES                           ,0000836852,0000000000,27
2013,0000005394,3,          ,                              ,                         ,  ,11,0000219605,0,FIRST B&TC                                                            ,COZAD                    ,NE                    ,0001053320,MIDWEST BANCO CORP            ,COZAD                    ,NE,UNITED STATES                           ,0000244158,0000000000,31
2013,0000005396,3,          ,                              ,                         ,  ,11,0000173288,0,CITY B&TC                                                             ,LINCOLN                  ,NE                    ,0001141553,TCM CO                        ,CRETE                    ,NE,UNITED STATES                           ,0000079855,0000000000,31
2013,0000005415,3,          ,                              ,                         ,  ,11,0000881054,0,SECURITY FIRST BK                                                     ,LINCOLN                  ,NE                    ,0003796902,STOCKMENS LP                  ,RAPID CITY               ,SD,UNITED STATES                           ,0000276850,0000000000,31
2013,0000005568,3,          ,                              ,                         ,  ,13,0000503777,0,HERRING BK                                                            ,AMARILLO                 ,TX                    ,0001109496,HERRING BC                    ,AMARILLO                 ,TX,UNITED STATES                           ,0000610164,0000000000,48
2013,0000005602,3,          ,                              ,                         ,  ,05,0000251012,0,UNION ST BK                                                           ,PELL CITY                ,AL                    ,0001085358,UNION BSHRS                   ,PELL CITY                ,AL,UNITED STATES                           ,0000467733,0000000000,01
2013,0000005615,3,          ,                              ,                         ,  ,13,0001010285,0,CHAMBERS BK                                                           ,DANVILLE                 ,AR                    ,0001141487,CHAMBERS BSHRS                ,DANVILLE                 ,AR,UNITED STATES                           ,0000517049,0000000000,05
2013,0000005629,3,          ,                              ,                         ,  ,13,0000069014,0,HOMEBANK OF AR                                                        ,PORTLAND                 ,AR                    ,0003029196,PEOPLES HOME HOLDING          ,GREENBRIER               ,AR,UNITED STATES                           ,0000596642,0000000000,05
2013,0000005633,3,          ,                              ,                         ,  ,13,0004306583,0,FIRST SECURITY BK                                                     ,SEARCY                   ,AR                    ,0001096505,FIRST SECURITY BANCORP        ,SEARCY                   ,AR,UNITED STATES                           ,0000673440,0000000000,05
2013,0000005636,3,          ,                              ,                         ,  ,13,0000140471,0,BANK OF GRAVETT                                                       ,GRAVETTE                 ,AR                    ,0003143953,GRAVETT BSHRS                 ,GRAVETTE                 ,AR,UNITED STATES                           ,0000400945,0000000000,05
2013,0000005673,3,          ,                              ,                         ,  ,05,0000408574,0,CITIZENS B&T                                                          ,FROSTPROOF               ,FL                    ,0003200874,CITIZENS BKG CORP             ,FROSTPROOF               ,FL,UNITED STATES                           ,0000701839,0000000000,12
2013,0000005676,3,          ,                              ,                         ,  ,05,0000408031,0,BRANNEN BK                                                            ,INVERNESS                ,FL                    ,0001082375,BRANNEN BK OF FL              ,INVERNESS                ,FL,UNITED STATES                           ,0000760331,0000000000,12
2013,0000005685,3,          ,                              ,                         ,  ,05,0000406565,0,SOUTHEASTERN BK                                                       ,DARIEN                   ,GA                    ,0001082058,SOUTHEASTERN BKG CORP         ,DARIEN                   ,GA,UNITED STATES                           ,0000210238,0000000000,13
2013,0000005694,3,          ,                              ,                         ,  ,05,0000339086,0,PRIMESOUTH BK                                                         ,BLACKSHEAR               ,GA                    ,0002135812,JONES BSHRS                   ,WAYCROSS                 ,GA,UNITED STATES                           ,0001011638,0000000000,13
2013,0000005713,3,          ,                              ,                         ,  ,05,0000051161,0,BANK OF CHICKAMAUGA                                                   ,CHICKAMAUGA              ,GA                    ,0002497202,SOUTHCREST FNCL GRP           ,PEACHTREE CITY           ,GA,UNITED STATES                           ,0000512839,0000000000,13
2013,0000005716,3,          ,                              ,                         ,  ,05,0000599132,0,FARMERS & MRCH BK                                                     ,LAKELAND                 ,GA                    ,0001086814,FMB BSHRS                     ,LAKELAND                 ,GA,UNITED STATES                           ,0000763930,0000000000,13
2013,0000005722,3,          ,                              ,                         ,  ,09,0000086173,0,PHILO EXCHANGE BK                                                     ,PHILO                    ,IL                    ,0002948919,YANKEE RIDGE                  ,ALLERTON                 ,IL,UNITED STATES                           ,0000667346,0000000000,17
2013,0000005730,3,          ,                              ,                         ,  ,09,0000054095,0,STATE BK OF ST JACOB                                                  ,SAINT JACOB              ,IL                    ,0003957552,ST JACOB BSHRS                ,SAINT JACOB              ,IL,UNITED STATES                           ,0000362940,0000000000,17
2013,0000005749,3,          ,                              ,                         ,  ,09,0000200701,0,GERMAN AMER ST BK                                                     ,GERMAN VALLEY            ,IL                    ,0001137453,FORESIGHT FNCL GRP            ,ROCKFORD                 ,IL,UNITED STATES                           ,0000556936,0000000000,17
2013,0000005754,3,          ,                              ,                         ,  ,09,0000188661,0,FIRST T&SB ALBANY  IL                                                 ,ALBANY                   ,IL                    ,0001125487,ALBANY BSHRS                  ,ALBANY                   ,IL,UNITED STATES                           ,0000583138,0000000000,17
2013,0000005766,3,          ,                              ,                         ,  ,09,0002743288,0,MAINSOURCE BK                                                         ,GREENSBURG               ,IN                    ,0001209109,MAINSOURCE FNCL GRP           ,GREENSBURG               ,IN,UNITED STATES                           ,0000623445,0000000000,18
2013,0000005768,3,          ,                              ,                         ,  ,09,0000276517,0,THE FOUNTAIN TC                                                       ,COVINGTON                ,IN                    ,0003033045,PIPER HOLD                    ,COVINGTON                ,IN,UNITED STATES                           ,0000145844,0000000000,18
2013,0000005796,3,          ,                              ,                         ,  ,11,0000285880,0,EARLHAM SVG BK                                                        ,WEST DES MOINES          ,IA                    ,0000000000,                              ,                         ,  ,                                        ,0000645540,0000000000,19
2013,0000005820,3,          ,                              ,                         ,  ,11,0000155030,0,STATE CENT BK                                                         ,KEOKUK                   ,IA                    ,0003300215,LOGAN INV CORP                ,KEOKUK                   ,IA,UNITED STATES                           ,0000808345,0000000000,19
2013,0000005840,3,          ,                              ,                         ,  ,09,0000535030,0,CITIZENS UNION BK                                                     ,SHELBYVILLE              ,KY                    ,0002847236,LEA M MCMULLAN TR             ,SHELBYVILLE              ,KY,UNITED STATES                           ,0000065746,0000000000,21
2013,0000005847,3,          ,                              ,                         ,  ,09,0000088595,0,PEOPLES BK MT WASHINGTON                                              ,MOUNT WASHINGTON         ,KY                    ,0001099999,CROSSROADS BANCORP            ,MOUNT WASHINGTON         ,KY,UNITED STATES                           ,0000271341,0000000000,21
2013,0000005866,3,          ,                              ,                         ,  ,02,0000269314,0,NEW WINDSOR ST BK                                                     ,NEW WINDSOR              ,MD                    ,0002520913,NEW WINDSOR BC                ,NEW WINDSOR              ,MD,UNITED STATES                           ,0000057228,0000000000,24
2013,0000005873,3,          ,                              ,                         ,  ,02,0000227818,0,WOODSBORO BK                                                          ,WOODSBORO                ,MD                    ,0000000000,                              ,                         ,  ,                                        ,0000406022,0000000000,24
2013,0000005885,3,          ,                              ,                         ,  ,02,0000318161,0,FARMERS BK OF WILLARDS                                                ,WILLARDS                 ,MD                    ,0000000000,                              ,                         ,  ,                                        ,0000105026,0000000000,24
2013,0000005892,3,          ,                              ,                         ,  ,09,0000088352,0,KALAMAZOO CTY ST BK                                                   ,SCHOOLCRAFT              ,MI                    ,0000000000,                              ,                         ,  ,                                        ,0000644141,0000000000,26
2013,0000005893,3,          ,                              ,                         ,  ,09,0000062662,0,SSBBANK                                                               ,STOCKBRIDGE              ,MI                    ,0001208698,STOCKBRIDGE BC                ,STOCKBRIDGE              ,MI,UNITED STATES                           ,0000969741,0000000000,26
2013,0000005903,3,          ,                              ,                         ,  ,13,0002243098,0,BANKPLUS                                                              ,BELZONI                  ,MS                    ,0001097306,BANCPLUS CORP                 ,RIDGELAND                ,MS,UNITED STATES                           ,0000121642,0000000000,28
2013,0000005956,3,          ,                              ,                         ,  ,05,0001011051,0,PEOPLES BK                                                            ,NEWTON                   ,NC                    ,0002818245,PEOPLES BC OF NC              ,NEWTON                   ,NC,UNITED STATES                           ,0000220527,0000000000,37
2013,0000005962,3,          ,                              ,                         ,  ,09,0000340233,0,SUTTON BK                                                             ,ATTICA                   ,OH                    ,0001134500,SUTTON BSHRS                  ,ATTICA                   ,OH,UNITED STATES                           ,0000110413,0000000000,39
2013,0000005969,3,          ,                              ,                         ,  ,09,0000946811,0,FARMERS & MRCH ST BK                                                  ,ARCHBOLD                 ,OH                    ,0001134630,FARMERS & MRCH BC             ,ARCHBOLD                 ,OH,UNITED STATES                           ,0000214414,0000000000,39
2013,0000005994,3,          ,                              ,                         ,  ,13,0000062748,0,OKLAHOMA ST BK                                                        ,GUTHRIE                  ,OK                    ,0002725660,TOWN & COUNTRY BSHRS LLC      ,GUTHRIE                  ,OK,UNITED STATES                           ,0000905356,0000000000,40
2013,0000006058,3,          ,                              ,                         ,  ,02,0000405289,0,ALLEGHENY VALLEY BK                                                   ,PITTSBURGH               ,PA                    ,0001247419,ALLEGHENY VALLEY BC           ,PITTSBURGH               ,PA,UNITED STATES                           ,0000001829,0000000000,42
2013,0000006078,3,          ,                              ,                         ,  ,11,0000086772,0,ONE AMER BK                                                           ,CENTERVILLE              ,SD                    ,0000000000,                              ,                         ,  ,                                        ,0000095051,0000000000,46
2013,0000006091,3,          ,                              ,                         ,  ,13,0000336435,0,MACON B&TC                                                            ,LAFAYETTE                ,TN                    ,0001136577,MACON BANCTRUST               ,LAFAYETTE                ,TN,UNITED STATES                           ,0000709639,0000000000,47
2013,0000006101,3,          ,                              ,                         ,  ,13,0000088748,0,DECATUR CTY BK                                                        ,DECATURVILLE             ,TN                    ,0002201883,DECATUR BANCSHARES INC        ,DECATURVILLE             ,TN,UNITED STATES                           ,0000066154,0000000000,47
2013,0000006103,3,          ,                              ,                         ,  ,13,0000159478,0,CITIZENS BK                                                           ,HARTSVILLE               ,TN                    ,0001139288,CUMBERLAND BSHRS              ,HARTSVILLE               ,TN,UNITED STATES                           ,0000381839,0000000000,47
2013,0000006104,3,          ,                              ,                         ,  ,13,0000718364,0,CLAYTON B&TC                                                          ,KNOXVILLE                ,TN                    ,0003153242,CLAYTON BC                    ,KNOXVILLE                ,TN,UNITED STATES                           ,0000146654,0000000000,47
2013,0000006106,3,          ,                              ,                         ,  ,13,0000722714,0,AVENUE BK                                                             ,NASHVILLE                ,TN                    ,0003541483,AVENUE FNCL HOLD              ,NASHVILLE                ,TN,UNITED STATES                           ,0000481355,0000000000,47
2013,0000006110,3,          ,                              ,                         ,  ,13,0000073036,0,PEOPLES BK                                                            ,SARDIS                   ,TN                    ,0002306993,1ST JACKSON BSHRS             ,STEVENSON                ,AL,UNITED STATES                           ,0000591357,0000000000,47
2013,0000006128,3,          ,                              ,                         ,  ,05,0000195726,0,THE BANK OF FINCASTLE                                                 ,FINCASTLE                ,VA                    ,0000000000,                              ,                         ,  ,                                        ,0000353724,0000000000,51
2013,0000006137,3,          ,                              ,                         ,  ,05,0000295276,0,BANK OF BOTETOURT                                                     ,BUCHANAN                 ,VA                    ,0002577506,BOTETOURT BSHRS               ,BUCHANAN                 ,VA,UNITED STATES                           ,0000759625,0000000000,51
2013,0000006158,3,          ,                              ,                         ,  ,14,0001278734,0,PEOPLES BK                                                            ,BELLINGHAM               ,WA                    ,0001030947,PEOPLES BC                    ,LYNDEN                   ,WA,UNITED STATES                           ,0000455972,0000000000,53
2013,0000006161,3,          ,                              ,                         ,  ,14,0000921724,0,KITSAP BK                                                             ,PORT ORCHARD             ,WA                    ,0002603991,OLYMPIC BC                    ,PORT ORCHARD             ,WA,UNITED STATES                           ,0000584377,0000000000,53
2013,0000006176,3,          ,                              ,                         ,  ,05,0000262135,0,PENDLETON CMNTY BK                                                    ,FRANKLIN                 ,WV                    ,0003137082,ALLEGHENY BSHRS               ,FRANKLIN                 ,WV,UNITED STATES                           ,0000370020,0000000000,54
2013,0000006186,3,          ,                              ,                         ,  ,09,0000157489,0,CITIZENS ST BK OF LOYAL                                               ,LOYAL                    ,WI                    ,0001136410,CITIZENS BSHRS LOYAL          ,LOYAL                    ,WI,UNITED STATES                           ,0000479446,0000000000,55
2013,0000006191,3,          ,                              ,                         ,  ,09,0000157259,0,LAYTON ST BK                                                          ,WEST ALLIS               ,WI                    ,0003590913,LAYTON PK FNCL GRP            ,WEST ALLIS               ,WI,UNITED STATES                           ,0000964643,0000000000,55
2013,0000006194,3,          ,                              ,                         ,  ,09,0000136923,0,CITIZENS ST BK                                                        ,HUDSON                   ,WI                    ,0001129065,CITIZENS BSHRS OF WOODVILLE   ,HUDSON                   ,WI,UNITED STATES                           ,0000867856,0000000000,55
2013,0000006212,3,          ,                              ,                         ,  ,02,0000250600,0,FIRST COLEBROOK BK                                                    ,COLEBROOK                ,NH                    ,0001132636,FIRST COLEBROOK BC            ,COLEBROOK                ,NH,UNITED STATES                           ,0000058207,0000000000,33
2013,0000006268,3,          ,                              ,                         ,  ,02,0001712663,0,MERCHANTS BK                                                          ,SOUTH BURLINGTON         ,VT                    ,0001023239,MERCHANTS BSHRS               ,SOUTH BURLINGTON         ,VT,UNITED STATES                           ,0000166803,0000000000,50
2013,0000006662,3,          ,                              ,                         ,  ,09,0000126772,0,RIVERHILLS BK                                                         ,MILFORD                  ,OH                    ,0001070541,NEW RICHMOND BC               ,NEW RICHMOND             ,OH,UNITED STATES                           ,0000371223,0000000000,39
2013,0000006794,3,          ,                              ,                         ,  ,05,0000149382,0,FNB BK INC                                                            ,ROMNEY                   ,WV                    ,0001363784,EASTERN BSHRS                 ,ROMNEY                   ,WV,UNITED STATES                           ,0000969639,0000000000,54
2013,0000006800,3,          ,                              ,                         ,  ,05,0000144420,0,FIRST NEIGHBORHOOD BANK                                               ,SPENCER                  ,WV                    ,0001076169,WEST-CENTRAL BC               ,SPENCER                  ,WV,UNITED STATES                           ,0000911339,0000000000,54
2013,0000007404,3,          ,                              ,                         ,  ,02,0000827350,0,FIRST KEYSTONE CMNTY BK                                               ,BERWICK                  ,PA                    ,0001118265,FIRST KEYSTONE CORP           ,BERWICK                  ,PA,UNITED STATES                           ,0000790918,0000000000,42
2013,0000007461,3,          ,                              ,                         ,  ,02,0000301905,0,CENTRIC BK                                                            ,HARRISBURG               ,PA                    ,0001144086,CENTRIC FNCL CORP             ,HARRISBURG               ,PA,UNITED STATES                           ,0000411512,0000000000,42
2013,0000007468,3,          ,                              ,                         ,  ,02,0005944882,0,FIRST COMMONWEALTH BK                                                 ,INDIANA                  ,PA                    ,0001071306,FIRST COMMONWEALTH FNCL CORP  ,INDIANA                  ,PA,UNITED STATES                           ,0000042420,0000000000,42
2013,0000007506,3,          ,                              ,                         ,  ,02,0001034908,0,ACNB BK                                                               ,GETTYSBURG               ,PA                    ,0001117464,ACNB CORP                     ,GETTYSBURG               ,PA,UNITED STATES                           ,0000005210,0000000000,42
2013,0000007514,3,          ,                              ,                         ,  ,02,0000671917,0,PEOPLES SECURITY BANK & TRUST                                         ,SCRANTON                 ,PA                    ,0001139541,PEOPLES FNCL SVC CORP         ,HALLSTEAD                ,PA,UNITED STATES                           ,0000278818,0000000000,42
2013,0000007586,3,          ,                              ,                         ,  ,02,0000319038,0,LUZERNE BK                                                            ,LUZERNE                  ,PA                    ,0001246298,LUZERNE NB CORP               ,LUZERNE                  ,PA,UNITED STATES                           ,0000501815,0000000000,42
2013,0000007598,3,          ,                              ,                         ,  ,02,0000319119,0,RIVERVIEW BK                                                          ,MARYSVILLE               ,PA                    ,0002727495,RIVERVIEW FC                  ,HALIFAX                  ,PA,UNITED STATES                           ,0000757612,0000000000,42
2013,0000007614,3,          ,                              ,                         ,  ,02,0000444292,0,JUNIATA VALLEY BK                                                     ,MIFFLINTOWN              ,PA                    ,0001117512,JUNIATA VALLEY FNCL CORP      ,MIFFLINTOWN              ,PA,UNITED STATES                           ,0000215710,0000000000,42
2013,0000007714,3,          ,                              ,                         ,  ,02,0000915647,0,QNB BK                                                                ,QUAKERTOWN               ,PA                    ,0001118434,QNB CORP                      ,QUAKERTOWN               ,PA,UNITED STATES                           ,0000852713,0000000000,42
2013,0000007748,3,          ,                              ,                         ,  ,02,0001310424,0,VIST BK                                                               ,WYOMISSING               ,PA                    ,0002367921,TOMPKINS FNCL CORP            ,ITHACA                   ,NY,UNITED STATES                           ,0000678717,0000000000,42
2013,0000007799,3,          ,                              ,                         ,  ,02,0001274880,0,CITIZENS & NORTHERN BK                                                ,WELLSBORO                ,PA                    ,0001143623,CITIZENS & NORTHERN CORP      ,WELLSBORO                ,PA,UNITED STATES                           ,0000895710,0000000000,42
2013,0000007848,3,          ,                              ,                         ,  ,02,0000546458,0,COMMUNITY BK                                                          ,CARMICHAELS              ,PA                    ,0003333718,CB FNCL SERV INC              ,CARMICHAELS              ,PA,UNITED STATES                           ,0000371924,0000000000,42
2013,0000007909,3,          ,                              ,                         ,  ,02,0000282939,0,MARION CENTER BK                                                      ,INDIANA                  ,PA                    ,0001138928,COMMUNITY BKR CORP            ,INDIANA                  ,PA,UNITED STATES                           ,0000947525,0000000000,42
2013,0000008035,3,          ,                              ,                         ,  ,09,0000148844,0,BATH ST BK                                                            ,BATH                     ,IN                    ,0001249329,BATH ST BC                    ,BATH                     ,IN,UNITED STATES                           ,0000308340,0000000000,18
2013,0000008056,3,          ,                              ,                         ,  ,09,0000935580,0,MERCHANTS BK IN                                                       ,LYNN                     ,IN                    ,0003530786,MERCHANTS BC                  ,CARMEL                   ,IN,UNITED STATES                           ,0000963945,0000000000,18
2013,0000008058,3,          ,                              ,                         ,  ,09,0000065940,0,COMMUNITY ST BK OF SW INDIANA                                         ,POSEYVILLE               ,IN                    ,0001134153,CYNTHIANA BANCORPORATION      ,CYNTHIANA                ,IN,UNITED STATES                           ,0000198046,0000000000,18
2013,0000008063,3,          ,                              ,                         ,  ,09,0000176548,0,NORTH SALEM ST BK                                                     ,NORTH SALEM              ,IN                    ,0001136830,NORTH SALEM ST BC             ,NORTH SALEM              ,IN,UNITED STATES                           ,0000947749,0000000000,18
2013,0000008067,3,          ,                              ,                         ,  ,09,0000056224,0,COMMUNITY ST BK                                                       ,BROOK                    ,IN                    ,0000000000,                              ,                         ,  ,                                        ,0000322449,0000000000,18
2013,0000008083,3,          ,                              ,                         ,  ,11,0000152909,0,FAIRFAX ST SVG BK                                                     ,FAIRFAX                  ,IA                    ,0002524537,VANDERBILT HC                 ,FAIRFAX                  ,IA,UNITED STATES                           ,0000682648,0000000000,19
2013,0000008092,3,          ,                              ,                         ,  ,11,0000124767,0,FIRST T&SB                                                            ,MOVILLE                  ,IA                    ,0000000000,                              ,                         ,  ,                                        ,0000831044,0000000000,19
2013,0000008120,3,          ,                              ,                         ,  ,09,0000137781,0,MAGNOLIA BK                                                           ,MAGNOLIA                 ,KY                    ,0001095843,MAGNOLIA BSHRS                ,HODGENVILLE              ,KY,UNITED STATES                           ,0000261146,0000000000,21
2013,0000008122,3,          ,                              ,                         ,  ,09,0000198020,0,FIRST & PEOPLES B&TC                                                  ,RUSSELL                  ,KY                    ,0001363935,FIRST & PEOPLES BSHRS         ,RUSSELL                  ,KY,UNITED STATES                           ,0000391418,0000000000,21
2013,0000008128,3,          ,                              ,                         ,  ,09,0000337594,0,HANCOCK B&TC                                                          ,HAWESVILLE               ,KY                    ,0001144237,HANCOCK BANCORP               ,HAWESVILLE               ,KY,UNITED STATES                           ,0000545846,0000000000,21
2013,0000008136,3,          ,                              ,                         ,  ,09,0001242890,0,INDEPENDENCE BK OF KY                                                 ,OWENSBORO                ,KY                    ,0001118854,INDEPENDENCE BSHRS            ,OWENSBORO                ,KY,UNITED STATES                           ,0000648242,0000000000,21
2013,0000008140,3,          ,                              ,                         ,  ,13,0000083722,0,COLFAX BKG CO                                                         ,COLFAX                   ,LA                    ,0002948254,COMMUNITY BSHRS CO            ,COLFAX                   ,LA,UNITED STATES                           ,0000178356,0000000000,22
2013,0000008141,3,          ,                              ,                         ,  ,13,0000704801,0,SABINE ST B&TC                                                        ,MANY                     ,LA                    ,0001108042,SABINE BSHRS                  ,MANY                     ,LA,UNITED STATES                           ,0000125855,0000000000,22
2013,0000008145,3,          ,                              ,                         ,  ,13,0000054940,0,BANK OF MARINGOUIN                                                    ,MARINGOUIN               ,LA                    ,0001130333,BANQUE OF MARINGOUIN HC       ,MARINGOUIN               ,LA,UNITED STATES                           ,0000993335,0000000000,22
2013,0000008149,3,          ,                              ,                         ,  ,13,0000727158,0,FIRST AMER B&TC                                                       ,VACHERIE                 ,LA                    ,0001083729,ONE AMER CORP                 ,VACHERIE                 ,LA,UNITED STATES                           ,0000101037,0000000000,22
